[E 250307 10:15:41 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:01 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:03 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:05 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:07 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:09 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:11 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:13 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:15 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:17 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:19 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:21 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:23 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:25 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:27 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:29 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:31 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:33 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:35 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:37 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:39 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:41 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:43 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:45 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:47 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:50 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:51 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:53 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:55 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:57 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
[E 250307 10:17:59 smartConnect:259] Error occurred while making a GET request to https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding. Error: Invalid Token. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/portfolio/v1/getAllHolding, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': '6a:e0:7a:cc:09:b3', 'Accept': 'application/json', 'X-PrivateKey': '8mCgbjiE', 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {}, Response: {'success': False, 'message': 'Invalid Token', 'errorCode': 'AG8001', 'data': ''}
